#,Player ID,League,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
357,2127096,Ligue 1,Olympique Lyonnais,Khalis Merah,Midfielder,6.63,0,0.99,4,6,3,3,0.0,10,66.67,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,27,7,3,0.0,16,0,5,0,0,0,3,1,0,12,494,422,72,85.43,179,243,126,1,7.69,10,50.0,22,15,1148,2,0,11,20,130,14,61,51.69,57,55.34,4,26.67
358,930813,Ligue 1,Paris FC,Tuomas Ollila,Defender,6.63,0,0.14,0,4,1,2,0.0,2,50.0,0,0,0,0,0,2,1,0,0,0,0.0,0,0,0.0,2,3,10,0.0,0,1,1,0,0,1,0,0,0,1,125,91,34,72.8,56,35,15,3,33.33,4,30.77,10,3,320,0,0,3,7,52,3,18,60.0,11,61.11,7,58.33
359,1894085,Ligue 1,Stade Brestois,Raphaël Le Guen,Defender,6.62,0,0.2,0,4,1,2,0.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,6,11,29,6.0,2,1,0,0,0,0,0,0,0,0,178,156,22,87.64,127,29,7,0,0.0,6,40.0,6,4,380,0,0,4,0,24,1,19,67.86,7,53.85,12,80.0
360,1406007,Ligue 1,Nantes,Bahereba Guirassy,Forward,6.62,2,1.79,2,15,7,4,13.33,9,23.68,2,0,0,0,2,2,3,0,0,0,0.0,0,0,0.0,21,5,12,1.0,6,0,0,0,0,0,2,1,0,7,201,134,67,66.67,57,77,43,5,21.74,3,50.0,20,9,827,2,0,15,9,157,14,52,38.52,39,39.0,13,37.14
361,39070,Ligue 1,Lille,Olivier Giroud,Forward,6.62,7,8.72,8,41,16,20,17.07,3,60.0,7,0,1,6,0,1,8,0,4,3,75.0,0,0,0.0,11,4,14,5.0,8,1,0,0,0,1,2,1,0,19,340,232,108,68.24,89,143,82,0,0.0,7,63.64,30,17,1623,2,0,27,31,156,8,94,52.22,44,51.16,50,53.19
362,803034,Ligue 1,Olympique de Marseille,Jeffrey De Lange,Goalkeeper,6.62,0,,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,0.0,1,0,1,0,0,1,0,0,0,1,137,112,25,81.75,106,6,2,0,0.0,15,39.47,5,5,450,0,0,0,0,26,0,0,0.0,0,0.0,0,0.0
363,793988,Ligue 1,Olympique Lyonnais,Orel Mangala,Midfielder,6.62,0,0.21,0,4,1,2,0.0,5,62.5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,6,7,6,2.0,3,0,1,0,0,0,0,0,0,5,222,202,20,90.99,79,123,57,0,0.0,8,66.67,9,5,426,0,0,8,5,34,1,18,51.43,16,53.33,2,40.0
364,1405998,Ligue 1,Nantes,Louis Leroux,Midfielder,6.62,1,1.66,1,15,3,3,6.67,11,37.93,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0.0,37,4,36,2.0,13,0,1,0,0,1,0,1,0,16,457,340,117,74.4,162,178,79,10,33.33,17,34.69,23,16,1443,2,0,12,14,197,10,71,52.99,61,53.51,10,50.0
365,1895829,Ligue 1,Le Havre,Daren Nbenbege Mosengo,Midfielder,6.62,0,,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,1,4,3.0,8,0,0,0,0,0,0,0,0,0,52,41,11,78.85,26,15,6,0,0.0,2,33.33,7,0,110,0,0,1,2,16,1,6,27.27,4,25.0,2,33.33
366,1936816,Ligue 1,Lille,Soriba Diaoune,Forward,6.62,1,1.25,1,10,4,4,10.0,5,45.45,1,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0,3,1,2,1.0,1,0,0,0,0,0,0,1,0,5,63,50,13,79.37,16,34,18,2,40.0,1,100.0,10,1,202,0,0,5,3,36,6,12,35.29,11,37.93,1,20.0
